Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total
2016,5,SD,1769,"Black Hills Electric Coop, Inc",Final,10,0,0,0,10
2016,5,SD,13337,Nebraska Public Power District,Final,0,1,0,0,1
2016,5,SD,14232,Otter Tail Power Co,Final,1,3,0,0,4
2016,5,SD,17267,Sioux Valley SW Elec Coop,Final,14,5,0,0,19
2016,5,SD,19293,Southeastern Electric Coop Inc - (SD),Final,1,2,0,0,3
2016,5,SD,20401,West River Electric Assn Inc,Final,20,2,0,0,22
2016,5,SD,99999,State Adjustment,Final,0,0,0,0,0
2016,5,TN,10331,Kingsport Power Co,Final,10,6,0,0,16
2016,5,TN,99999,State Adjustment,Final,0,0,0,0,0
2016,5,TX,5701,El Paso Electric Co,Final,1621,72,0,0,1693
2016,5,TX,16604,City of San Antonio - (TX),Final,4580,354,0,0,4934
2016,5,TX,17008,Sharyland Utilities LP,Final,77,9,0,0,86
2016,5,TX,17698,Southwestern Electric Power Co,Final,30,20,0,0,50
2016,5,TX,44372,Oncor Electric Delivery Company LLC,Final,6921,577,0,0,7498
2016,5,TX,55937,Entergy Texas Inc.,Final,199,19,0,0,218
2016,5,TX,99999,State Adjustment,Final,0,0,0,0,0
2016,5,UT,2010,City of Bountiful,Final,78,5,0,0,83
2016,5,UT,11135,City of Logan - (UT),Final,75,6,0,0,81
2016,5,UT,12866,Moon Lake Electric Assn Inc,Final,4,1,0,0,5
2016,5,UT,14354,PacifiCorp,Final,9302,585,59,0,9946
2016,5,UT,15444,Provo City Corp,Final,133,4,0,0,137
2016,5,UT,17845,City of Springville - (UT),Final,46,1,0,0,47
2016,5,UT,17874,City of St George,Final,122,14,0,0,136
2016,5,UT,18206,Strawberry Electric Serv Dist,Final,48,0,0,0,48
2016,5,UT,99999,State Adjustment,Final,0,0,0,0,0
